timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1074127727,-404052337,1803322038,187,84,465347,35,0,3210,2543,0,-1,2,187
1074127734,-404050444,1803323293,186,84,467367,34,0,3163,2542,0,-1,2,186
1074127736,-404049819,1803323392,186,83,467950,34,0,3154,2542,0,-1,2,186
1074127743,-404047406,1803323808,187,84,470212,35,0,3144,2542,0,-1,7,187
1074127745,-404046826,1803324116,187,83,470803,34,0,3144,2542,0,-1,7,187
1074127751,-404045681,1803325216,187,84,472170,34,0,3088,2542,894,-1,7,187
1074127753,-404045235,1803325783,187,84,472776,35,0,3042,2542,894,-1,7,187
1074127759,-404043418,1803327592,187,84,474968,35,0,3014,2542,894,-1,7,187
1074127765,-404042044,1803329994,186,85,477231,35,64,3368,2543,0,-1,2,186
1074127771,-404040815,1803332378,186,87,479402,35,64,3592,2543,0,-1,7,186
1074127773,-404040671,1803333079,187,85,479976,35,64,3592,2542,0,-1,7,187
1074127780,-404040356,1803335858,187,84,482157,35,64,3350,2540,,-1,7,187
1074127785,-404039577,1803338134,187,87,484071,35,64,3723,2542,,-1,12,187
1074127792,-404039091,1803340720,187,84,486134,35,64,3163,2543,0,-1,2,187
1074127793,-404038987,1803341155,187,84,486485,35,64,3144,2542,0,-1,2,187
1074127800,-404038886,1803343723,187,84,488494,35,64,2976,2542,0,-1,2,187
1074127801,-404038954,1803344125,187,84,488812,35,64,2976,2542,0,-1,2,187
1074127805,-404039505,1803345736,186,84,490182,35,64,3032,2544,0,-1,2,186
1074127806,-404039726,1803346062,186,84,490508,35,64,3051,2544,0,-1,2,186
1074127811,-404040555,1803347579,186,84,491912,35,64,3098,2544,0,-1,7,186
1074127814,-404040682,1803348580,187,84,492703,35,64,3079,2544,0,-2,12,187
1074127816,-404040561,1803349375,186,86,493328,34,64,3070,2543,0,-2,12,186
1074127821,-404039899,1803351240,186,85,494895,34,64,3107,2546,0,-2,12,186
1074127824,-404039667,1803352029,187,84,495545,34,0,3116,2548,0,-2,7,187
1074127826,-404039328,1803352659,187,84,496122,34,64,2734,2549,0,-2,7,187
1074127832,-404037440,1803353851,189,82,498106,34,0,2659,2550,0,-2,2,189
1074127837,-404035983,1803356082,190,84,500356,34,0,3144,2549,0,-2,7,190
1074127843,-404035135,1803358464,190,84,502383,34,64,3191,2550,894,-2,7,190
1074127844,-404034968,1803358862,190,84,502729,34,64,3182,2550,0,-2,7,190
1074127850,-404033814,1803361121,190,85,504785,34,64,3191,2551,,-2,7,190
1074127852,-404033469,1803362009,190,84,505542,34,64,3210,2551,,-2,7,190
1074127858,-404032546,1803364395,190,85,507581,34,64,3275,2551,0,-2,7,190
1074127861,-404032081,1803365568,190,84,508589,34,64,3378,2551,0,-2,7,190
1074127867,-404031128,1803367985,190,83,510666,34,64,3452,2551,0,-2,7,190
1074127868,-404031008,1803368378,190,83,510989,34,64,3452,2552,0,-2,7,190
1074127873,-404030182,1803370186,190,84,512588,34,64,3452,2552,881,-2,7,190
1074127876,-404029741,1803371382,190,85,513606,34,64,3452,2553,881,-2,7,190
1074127877,-404029620,1803371706,190,85,513880,34,64,3443,2553,881,-2,7,190
1074127884,-404028426,1803374238,190,83,516135,34,64,3434,2554,881,-2,7,190
1074127885,-404028233,1803374599,190,83,516468,34,64,3434,2554,0,-2,7,190
1074127892,-404026767,1803377028,189,85,518793,34,64,3406,2553,0,-2,2,189
1074127894,-404026364,1803377742,190,84,519463,34,64,3396,2553,881,-2,2,190
1074127900,-404025363,1803380048,190,85,521478,34,64,3406,2554,0,-2,2,190
1074127902,-404025052,1803380791,190,86,522121,34,64,3415,2555,0,-2,2,190
1074127909,-404023880,1803383408,190,84,524426,34,64,3415,2556,0,-2,2,190
1074127911,-404023567,1803384190,190,84,525100,34,64,3415,2556,0,-2,2,190
1074127917,-404022644,1803386612,190,84,527167,34,64,3424,2554,0,-2,2,190
1074127920,-404022250,1803387962,190,85,528280,34,64,3434,2555,0,-2,2,190
1074127926,-404021436,1803390438,190,85,530373,34,64,3462,2555,881,-2,2,190
1074127927,-404021455,1803390921,190,85,530748,34,64,3471,2553,881,-2,2,190
1074127932,-404020788,1803392677,190,86,532352,34,64,3462,2552,,-2,2,190
1074127938,-404019252,1803394497,190,86,534360,34,64,3434,2555,0,-2,2,190
1074127942,-404018284,1803395549,190,84,535574,34,64,3424,2551,,-2,2,190
1074127949,-404016462,1803397335,191,84,537765,34,64,3387,2552,0,-2,2,191
1074127952,-404015607,1803397804,191,84,538639,34,64,3368,2552,0,-2,2,191
1074127958,-404013584,1803398857,191,83,540691,34,64,3331,2552,894,-2,2,191
1074127962,-404012470,1803399912,191,84,542011,34,64,3322,2552,894,-2,2,191
1074127969,-404010956,1803401468,191,84,543857,33,64,3294,2554,881,-2,2,191
1074127975,-404009197,1803403552,190,84,546158,34,64,3247,2553,881,-2,2,190
1074127981,-404007853,1803405860,190,84,548339,34,64,3294,2554,,-2,2,190
1074127983,-404007570,1803406784,190,84,549095,34,64,3312,2555,0,-2,2,190
1074127988,-404006641,1803409149,190,86,551133,34,64,3387,2558,0,-2,2,190
1074127991,-404006180,1803410417,191,86,552219,34,64,3462,2559,0,-2,2,191
1074127995,-404005376,1803412154,191,86,553760,34,64,3518,2564,0,-2,2,191
1074127997,-404004982,1803412980,191,86,554497,34,64,3536,2566,0,-2,2,191
1074128001,-404004227,1803414747,192,85,556040,34,64,3639,2570,0,-2,2,192
1074128003,-404003938,1803415622,192,86,556769,34,64,3676,2572,0,-2,2,192
1074128007,-404003730,1803416973,193,85,557832,34,64,3518,2574,0,-2,2,193
1074128009,-404003737,1803417685,193,85,558378,34,0,3368,2575,0,-2,2,193
1074128013,-404004023,1803419030,194,81,559422,34,0,3210,2579,0,-2,2,194
1074128015,-404004268,1803419658,194,80,559912,34,64,3098,2581,0,-2,2,194
1074128020,-404004466,1803421815,194,80,561588,34,64,3032,2579,0,-2,2,194
1074128024,-404005204,1803423457,194,83,563006,34,0,3032,2576,0,-2,2,194
1074128025,-404005289,1803423976,194,83,563414,34,0,3051,2575,0,-2,2,194
1074128029,-404004857,1803426187,193,85,565192,34,0,3247,2570,0,-2,2,193
1074128031,-404004311,1803426877,192,88,565929,34,64,3452,2564,0,-2,2,192
1074128033,-404003534,1803427079,193,91,566669,34,64,3639,2558,0,-2,2,193
1074128037,-404002287,1803426593,193,89,567915,34,64,3630,2556,0,-2,2,193
1074128042,-404000657,1803426536,193,82,569442,34,0,3079,2555,0,-2,7,193
1074128048,-403998949,1803427215,194,81,571123,34,0,2855,2553,0,-2,2,194
1074128050,-403998312,1803427786,194,82,571864,34,0,2818,2553,0,-2,2,194
1074128055,-403997399,1803429536,193,83,573460,34,0,2837,2553,0,-2,2,193
1074128057,-403997020,1803430360,193,83,574190,34,0,2874,2553,0,-2,2,193
1074128063,-403996227,1803432836,192,83,576251,34,0,2958,2550,894,-2,2,192
1074128067,-403995967,1803434021,191,84,577199,34,0,2967,2551,894,-2,2,191
1074128073,-403995321,1803436563,190,84,579271,34,0,2958,2553,0,-2,2,190
1074128075,-403994877,1803437268,190,83,579956,34,64,2967,2554,0,-2,2,190
1074128082,-403993372,1803439212,191,83,582015,34,64,3014,2555,,-2,2,191
1074128083,-403993146,1803439465,191,83,582301,34,64,2995,2556,,-2,2,191
1074128090,-403991564,1803441369,191,83,584385,34,0,2874,2557,894,-2,2,191
1074128093,-403990884,1803442105,191,83,585234,34,0,2874,2558,0,-2,2,191
1074128100,-403989193,1803443705,191,83,587238,34,64,2827,2561,894,-2,2,191
1074128103,-403988366,1803444490,191,83,588220,34,64,2837,2563,0,-2,2,191
1074128104,-403988135,1803444686,191,83,588483,34,64,2846,2564,0,-2,2,191
1074128109,-403986726,1803445647,191,83,589983,34,64,2874,2570,0,-2,2,191
1074128113,-403985508,1803446171,191,83,591185,34,0,2865,2573,0,-2,2,191
1074128116,-403984883,1803446492,191,81,591818,34,0,2846,2575,894,-2,2,191
1074128121,-403983780,1803446597,191,81,592841,34,0,2809,2578,0,-2,2,191
1074128124,-403982855,1803446486,191,83,593701,34,0,2725,2580,,-2,2,191
1074128127,-403981977,1803446320,191,82,594503,34,0,2687,2582,0,-2,2,191
1074128134,-403979528,1803446909,192,83,596856,34,0,2697,2583,0,-2,2,192
1074128137,-403978706,1803447043,192,83,597629,34,0,2725,2585,0,-2,2,192
1074128142,-403977581,1803447612,192,84,598765,34,0,2715,2588,0,-2,2,192
1074128146,-403976673,1803448436,192,83,599821,34,0,2641,2590,0,-2,2,192
1074128147,-403976417,1803448628,192,83,600102,34,0,2659,2591,,-2,2,192
1074128149,-403975841,1803449229,192,84,600807,34,0,2650,2592,0,-2,2,192
1074128153,-403975203,1803450742,192,83,602128,34,0,2725,2594,265,-2,2,192
1074128159,-403975386,1803452877,193,83,603877,34,0,2743,2595,0,-2,2,193
1074128161,-403975859,1803453378,193,82,604452,34,0,2771,2596,0,-2,2,193
1074128166,-403976898,1803454712,193,81,605878,34,0,2771,2599,0,-2,2,193
1074128168,-403977504,1803455229,193,81,606569,34,0,2771,2601,894,-2,2,193
1074128173,-403978884,1803456401,192,82,608138,34,0,2799,2607,0,-2,2,192
1074128175,-403979438,1803456790,193,82,608733,34,0,2818,2608,0,-2,2,193
1074128178,-403980049,1803457551,193,83,609569,34,0,2846,2612,0,-2,2,193
1074128180,-403980104,1803458208,193,83,610084,34,0,2883,2613,0,-2,2,193
1074128182,-403979959,1803458681,193,82,610482,34,0,2893,2617,0,-2,2,193
1074128185,-403979320,1803459162,193,82,611164,34,0,2883,2623,0,-2,2,193
1074128190,-403978103,1803458881,194,78,612333,34,64,2762,2624,0,-2,2,194
1074128196,-403977242,1803457531,194,76,613654,34,64,2389,2621,0,-2,2,194
1074128204,-403975938,1803455502,191,79,615640,34,64,2379,2620,50,-2,2,191
1074128208,-403975280,1803454460,191,80,616654,34,64,2445,2621,0,-2,2,191
1074128216,-403973979,1803452102,189,81,618848,34,0,2585,2626,0,-2,2,189
1074128219,-403973476,1803451267,189,81,619647,34,0,2631,2626,0,-2,2,189
1074128225,-403972241,1803449416,188,82,621485,34,0,2725,2628,0,-2,2,188
1074128232,-403970752,1803447157,188,83,623718,34,64,2837,2628,,-2,2,188
1074128238,-403969235,1803445279,189,83,625750,34,64,2939,2629,0,-2,2,189
1074128241,-403968570,1803444324,189,83,626714,34,64,3070,2630,0,-2,2,189
1074128248,-403967166,1803442159,190,84,628844,34,0,3256,2623,894,-2,2,190
1074128256,-403965506,1803440029,190,83,631101,34,0,3060,2619,0,-2,2,190
1074128257,-403965280,1803439769,190,83,631392,34,0,3051,2620,0,-2,2,190
1074128264,-403963616,1803437940,190,83,633488,34,64,3032,2622,0,-2,2,190
1074128271,-403961879,1803435982,190,83,635702,34,64,3079,2624,0,-2,2,190
1074128278,-403960043,1803433928,190,84,638037,34,64,3135,2627,,-2,2,190
1074128279,-403959792,1803433619,190,85,638371,34,64,3144,2627,,-2,2,190
1074128283,-403958669,1803432384,190,85,639789,34,64,3191,2627,0,-2,2,190
1074128286,-403957815,1803431395,190,85,640893,34,64,3228,2628,894,-2,2,190
1074128293,-403956084,1803429437,190,84,643104,34,64,3303,2627,0,-2,2,190
1074128297,-403955081,1803428390,190,84,644344,34,64,3303,2626,0,-2,2,190
1074128303,-403953370,1803426706,190,84,646402,34,64,3312,2627,0,-2,2,190
1074128309,-403951431,1803424966,190,86,648655,34,64,3340,2629,0,-2,2,190
1074128315,-403949578,1803423328,190,85,650795,34,64,3387,2630,,-2,2,190
1074128319,-403948311,1803422291,190,86,652223,34,64,3424,2630,0,-2,2,190
1074128325,-403946211,1803420657,191,88,654550,34,64,3462,2632,894,-2,2,191
1074128328,-403944918,1803419701,191,88,655963,34,64,3508,2633,894,-2,2,191
1074128330,-403944033,1803419028,191,88,656937,34,64,3723,2633,0,-2,2,191
1074128334,-403942133,1803417548,191,89,659044,34,64,4124,2633,0,-2,2,191
1074128338,-403940397,1803415992,193,91,661057,34,64,4488,2632,0,-2,7,193
1074128339,-403939990,1803415595,193,91,661545,34,64,4600,2631,0,-2,7,193
1074128341,-403939174,1803414827,194,91,662508,34,64,4787,2631,0,-2,12,194
