timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,performance condition,,wrist heart rate
1081369297,-421213617,1779157635,168,82,103765,21,0,2697,5179,0,-5,12,168
1081369298,-421213863,1779157401,168,82,104055,21,0,2697,5180,0,-5,12,168
1081369301,-421214633,1779156748,170,82,104927,21,0,2706,5181,0,-4,18,170
1081369307,-421216172,1779155477,171,81,106657,21,0,2725,5185,0,-4,12,171
1081369310,-421216898,1779154866,171,80,107477,21,0,2734,5187,0,-4,12,171
1081369316,-421218320,1779153646,171,79,109094,21,64,2753,5190,,-4,12,171
1081369319,-421219080,1779153128,172,81,109904,21,0,2753,5193,,-4,7,172
1081369326,-421220588,1779151875,172,81,111607,21,0,2743,5196,0,-5,7,172
1081369327,-421220857,1779151703,172,80,111889,21,0,2734,5196,0,-5,7,172
1081369333,-421222134,1779150481,170,79,113398,21,64,2706,5201,0,-5,12,170
1081369337,-421222947,1779149617,171,79,114402,21,64,2697,5204,0,-5,12,171
1081369341,-421223863,1779148777,171,80,115469,21,0,2687,5206,0,-5,7,171
1081369347,-421225376,1779147726,173,80,117100,21,0,2678,5210,0,-5,12,173
1081369352,-421226756,1779147939,172,81,118403,21,0,2678,5211,0,-5,12,172
1081369353,-421227026,1779148108,172,80,118685,21,0,2678,5211,0,-5,12,172
1081369359,-421228268,1779149816,171,81,120428,21,0,2678,5212,0,-5,12,171
1081369366,-421229663,1779152053,170,82,122570,21,0,2706,5211,894,-5,12,170
1081369373,-421231038,1779154312,169,83,124714,21,0,2753,5209,0,-5,12,169
1081369380,-421232389,1779156429,170,82,126758,21,0,2809,5208,0,-5,12,170
1081369383,-421232905,1779157331,169,81,127596,21,0,2818,5206,0,-5,18,169
1081369386,-421233422,1779158275,168,81,128460,21,0,2827,5205,0,-5,25,168
1081369394,-421235191,1779159997,168,80,130650,21,0,2827,5206,,-5,32,168
1081369400,-421236974,1779159366,169,80,132408,21,0,2818,5206,0,-5,44,169
1081369406,-421238370,1779158015,166,79,134063,21,64,2818,5207,881,-6,25,166
1081369408,-421238851,1779157574,166,79,134622,21,64,2818,5208,881,-6,25,166
1081369416,-421240750,1779155888,167,79,136808,21,64,2799,5210,0,-6,44,167
1081369418,-421241235,1779155475,167,80,137357,21,0,2799,5211,0,-6,44,167
1081369426,-421243099,1779153877,166,80,139478,21,0,2781,5214,894,-6,32,166
1081369428,-421243554,1779153486,166,81,139996,21,0,2781,5214,894,-6,32,166
1081369434,-421244970,1779152330,166,81,141581,21,0,2762,5217,894,-6,32,166
1081369436,-421245464,1779151973,166,81,142115,21,0,2762,5217,894,-7,32,166
1081369437,-421245705,1779151806,166,80,142371,21,0,2753,5217,894,-7,32,166
1081369445,-421247496,1779150113,167,80,144480,21,0,2743,5220,0,-7,32,167
1081369447,-421247933,1779149726,167,80,144983,21,0,2743,5221,0,-7,32,167
1081369450,-421248610,1779149161,167,81,145746,21,0,2734,5222,0,-7,32,167
1081369458,-421250457,1779147475,168,82,147890,21,0,2715,5223,0,-7,72,168
1081369459,-421250718,1779147306,168,82,148165,21,0,2715,5223,0,-7,72,168
1081369467,-421252697,1779145616,166,82,150413,21,0,2725,5226,0,-7,25,166
1081369470,-421253339,1779144909,166,82,151216,21,0,2725,5226,0,-7,25,166
1081369474,-421254268,1779143954,167,81,152346,21,0,2725,5227,0,-7,25,167
1081369476,-421254715,1779143494,167,82,152889,21,0,2725,5228,0,-8,25,167
1081369483,-421256528,1779142017,166,81,154916,21,0,2743,5227,0,-8,18,166
1081369484,-421256798,1779141800,166,82,155216,21,0,2743,5228,0,-8,18,166
1081369490,-421258292,1779140603,169,81,156876,21,0,2753,5228,0,-8,32,169
1081369494,-421259391,1779139745,171,82,158090,21,0,2762,5228,,-8,72,171
1081369496,-421259860,1779139337,174,82,158625,21,0,2771,5227,0,-8,57,174
1081369504,-421261809,1779137522,175,82,160907,21,0,2781,5227,0,-8,129,175
1081369506,-421262271,1779137093,175,83,161446,21,0,2781,5227,0,-8,129,175
1081369510,-421263210,1779136165,172,82,162568,21,0,2790,5226,881,-8,147,172
1081369516,-421264731,1779134879,170,82,164290,21,0,2790,5225,0,-8,176,170
1081369524,-421266544,1779133120,170,80,166447,21,0,2781,5225,,-8,176,170
1081369525,-421266782,1779132893,171,79,166728,21,64,2781,5225,,-8,176,171
1081369531,-421268235,1779131613,174,82,168396,21,0,2771,5223,0,-8,176,174
1081369534,-421268977,1779130986,171,82,169235,21,0,2771,5223,0,-8,176,171
1081369535,-421269204,1779130772,171,83,169502,21,0,2771,5223,0,-8,176,171
1081369540,-421270447,1779129765,171,83,170890,21,0,2762,5222,0,-8,176,171
1081369546,-421271994,1779128518,169,82,172615,21,0,2771,5221,0,-8,176,169
1081369547,-421272245,1779128280,171,82,172910,21,0,2781,5221,0,-8,176,171
1081369555,-421274102,1779126326,171,82,175192,21,0,2799,5219,894,-8,176,171
1081369556,-421274339,1779126062,171,82,175489,21,0,2799,5219,894,-8,176,171
1081369561,-421274878,1779124351,170,82,176942,21,0,2809,5219,894,-8,176,170
1081369567,-421274153,1779122320,170,81,178643,21,0,2809,5220,0,-8,176,170
1081369572,-421273260,1779120954,167,80,179975,21,0,2790,5221,0,-8,176,167
1081369577,-421272300,1779119499,167,80,181398,21,0,2781,5223,0,-8,176,167
1081369585,-421270942,1779117271,167,82,183512,21,0,2753,5225,0,-8,176,167
1081369587,-421270662,1779116771,167,81,183974,20,0,2743,5226,0,-8,176,167
1081369592,-421270032,1779115427,167,81,185159,21,0,2725,5227,0,-8,176,167
1081369595,-421269567,1779114518,166,81,185976,21,0,2706,5228,0,-8,176,166
1081369603,-421268255,1779112230,167,82,188106,21,0,2678,5231,0,-8,176,167
1081369605,-421267938,1779111546,167,81,188705,21,0,2678,5231,0,-8,176,167
1081369608,-421267473,1779110718,168,81,189470,20,0,2678,5233,0,-8,176,168
1081369615,-421266373,1779108639,169,81,191353,20,0,2678,5235,0,-8,176,169
1081369620,-421265481,1779107287,172,82,192673,21,0,2678,5237,894,-8,176,172
1081369622,-421265053,1779106725,170,81,193256,20,0,2678,5238,0,-8,176,170
1081369625,-421264461,1779105826,169,82,194135,20,0,2678,5239,0,-8,176,169
1081369632,-421263056,1779103807,170,81,196153,20,0,2697,5240,0,-8,176,170
1081369634,-421262639,1779103254,167,81,196724,20,0,2706,5240,0,-8,176,167
1081369642,-421261355,1779100778,165,82,198963,20,0,2734,5238,0,-8,176,165
1081369643,-421261197,1779100452,167,83,199252,20,0,2734,5238,0,-8,176,167
1081369646,-421260599,1779099520,165,83,200154,20,0,2743,5237,894,-8,176,165
1081369652,-421259530,1779097703,166,81,201864,20,0,2762,5237,0,-8,176,166
1081369659,-421258195,1779095506,166,81,203954,20,0,2781,5236,0,-8,176,166
1081369663,-421257394,1779094315,165,83,205128,20,0,2799,5234,0,-8,176,165
1081369670,-421255942,1779092159,167,84,207256,20,0,2827,5233,,-8,162,167
1081369672,-421255555,1779091526,167,84,207858,20,0,2837,5233,,-8,162,167
1081369674,-421255180,1779090856,167,83,208477,20,0,2855,5232,,-8,162,167
1081369681,-421253866,1779088604,168,82,210584,20,0,2883,5230,0,-8,129,168
1081369682,-421253671,1779088318,168,82,210865,20,0,2883,5230,0,-8,129,168
1081369690,-421251935,1779086594,169,81,213044,20,0,2893,5229,888,-8,176,169
1081369696,-421250220,1779087322,169,81,214776,20,0,2874,5230,0,-8,176,169
1081369704,-421248316,1779088987,170,80,216954,20,0,2855,5231,0,-8,176,170
1081369705,-421248084,1779089185,169,80,217217,20,0,2855,5231,0,-8,176,169
1081369713,-421246146,1779090851,169,80,219422,20,0,2827,5233,,-8,176,169
1081369716,-421245437,1779091421,169,82,220211,20,0,2818,5234,0,-8,176,169
1081369717,-421245195,1779091619,172,83,220482,20,0,2818,5234,0,-8,176,172
1081369718,-421245007,1779091784,169,83,220697,20,0,2818,5235,894,-8,176,169
1081369726,-421243099,1779093300,169,83,222817,20,0,2799,5237,0,-8,176,169
1081369728,-421242650,1779093739,168,81,223351,20,0,2799,5237,0,-8,176,168
1081369729,-421242404,1779093940,169,81,223627,20,0,2790,5238,0,-8,176,169
1081369735,-421240884,1779095097,172,81,225292,20,0,2790,5239,894,-8,162,172
1081369736,-421240691,1779095226,171,81,225496,20,0,2790,5239,0,-8,176,171
1081369743,-421239163,1779096679,174,81,227302,20,0,2771,5242,0,-8,176,174
1081369744,-421238942,1779096865,175,81,227551,20,0,2771,5242,0,-8,176,175
1081369749,-421237830,1779097909,175,81,228857,20,0,2753,5243,0,-8,176,175
1081369751,-421237391,1779098320,174,81,229370,20,0,2743,5243,0,-8,176,174
1081369759,-421235515,1779100016,173,82,231542,20,0,2725,5246,273,-8,176,173
1081369762,-421234818,1779100481,173,83,232282,20,0,2725,5246,273,-8,176,173
1081369770,-421232892,1779102270,172,81,234537,21,0,2715,5247,0,-8,176,172
1081369771,-421232656,1779102474,170,81,234806,20,0,2715,5248,0,-8,176,170
1081369776,-421231543,1779103469,171,80,236090,20,0,2715,5248,0,-8,176,171
1081369782,-421230176,1779104763,171,81,237701,20,0,2706,5248,0,-8,176,171
1081369789,-421228671,1779106153,171,81,239462,20,0,2697,5249,0,-8,176,171
1081369795,-421227220,1779107389,172,83,241109,20,0,2687,5248,,-8,176,172
1081369803,-421225322,1779109076,171,83,243295,21,0,2697,5248,0,-8,176,171
1081369811,-421223294,1779110818,172,81,245599,20,0,2697,5247,0,-8,176,172
1081369813,-421222863,1779111258,172,81,246122,21,0,2697,5246,,-8,176,172
1081369817,-421221906,1779112150,175,82,247242,20,0,2706,5246,0,-8,176,175
1081369819,-421221408,1779112540,172,83,247792,20,0,2715,5246,0,-8,176,172
1081369825,-421219879,1779113813,171,82,249514,21,0,2725,5244,0,-8,176,171
1081369830,-421218719,1779114813,171,82,250836,21,0,2734,5243,894,-8,176,171
1081369836,-421217328,1779116209,174,83,252508,21,64,2734,5241,0,-8,176,174
1081369837,-421217091,1779116434,171,83,252787,21,64,2734,5241,0,-8,176,171
1081369844,-421215366,1779118000,172,82,254789,21,0,2753,5239,0,-8,176,172
1081369847,-421214579,1779118620,171,82,255660,21,0,2753,5239,0,-8,176,171
1081369855,-421212761,1779120528,169,82,257893,21,0,2762,5238,0,-8,176,169
1081369858,-421212281,1779121453,168,82,258731,21,0,2762,5238,0,-8,176,168
1081369863,-421212363,1779123261,169,82,260157,21,0,2762,5237,0,-8,176,169
1081369871,-421213536,1779125786,171,82,262371,21,0,2762,5238,0,-8,176,171
1081369875,-421214202,1779126974,169,82,263469,21,0,2762,5239,0,-8,176,169
1081369883,-421215576,1779129217,167,80,265604,21,0,2753,5241,0,-8,176,167
1081369885,-421215863,1779129757,166,81,266094,21,0,2743,5241,0,-8,162,166
1081369889,-421216549,1779130901,166,82,267175,21,0,2734,5243,0,-8,162,166
1081369897,-421217885,1779133384,165,83,269440,21,0,2725,5246,0,-8,176,165
1081369898,-421218035,1779133692,165,83,269713,21,0,2725,5246,0,-8,176,165
1081369906,-421218899,1779136372,167,81,271948,21,0,2734,5248,894,-8,147,167
1081369907,-421218846,1779136737,167,81,272230,21,0,2734,5248,894,-8,147,167
1081369912,-421217964,1779138211,167,83,273651,21,0,2743,5248,0,-8,147,167
1081369919,-421216230,1779139839,165,82,275686,21,0,2762,5244,0,-8,162,165
1081369922,-421215470,1779140547,165,83,276576,21,0,2771,5243,894,-8,162,165
1081369925,-421214726,1779141213,165,83,277434,21,0,2781,5242,894,-8,162,165
1081369932,-421213018,1779142975,166,85,279517,21,64,2809,5243,0,-8,162,166
1081369935,-421212261,1779143652,166,85,280391,21,64,2827,5241,0,-8,176,166
1081369937,-421211730,1779144116,166,85,280998,21,64,2837,5238,0,-8,176,166
1081369939,-421211193,1779144611,163,85,281624,21,64,2846,5236,0,-8,176,163
1081369942,-421210393,1779145322,160,85,282544,21,64,2865,5234,0,-8,176,160
1081369946,-421209394,1779146289,159,86,283731,21,64,2883,5233,0,-8,176,159
1081369947,-421209093,1779146527,159,84,284064,21,64,2883,5232,0,-8,176,159
1081369955,-421207122,1779148098,157,83,286255,21,0,2893,5227,0,-8,162,157
1081369956,-421206864,1779148348,158,82,286561,21,0,2893,5227,0,-7,162,158
1081369958,-421206415,1779148726,161,83,287069,21,0,2893,5226,0,-7,129,161
1081369960,-421205859,1779149177,164,84,287689,21,0,2883,5224,0,-7,88,164
1081369963,-421205027,1779149936,165,83,288655,21,64,2883,5222,0,-7,72,165
1081369966,-421204263,1779150602,165,84,289528,21,0,2893,5220,0,-7,72,165
1081369973,-421202477,1779152097,164,82,291544,21,0,2902,5216,0,-7,72,164
1081369976,-421201703,1779152795,163,82,292441,21,0,2902,5214,894,-7,108,163
1081369983,-421199838,1779154475,162,82,294602,21,0,2902,5211,0,-7,162,162
1081369984,-421199624,1779154642,162,82,294838,21,0,2902,5210,0,-7,162,162
1081369987,-421198830,1779155308,160,81,295734,21,0,2911,5209,0,-7,108,160
1081369991,-421197678,1779156228,160,82,297014,21,0,2930,5206,888,-7,108,160
1081369992,-421197408,1779156462,161,82,297322,21,0,2939,5205,0,-7,88,161
1081369997,-421195996,1779157564,164,82,298882,21,0,2967,5203,0,-7,129,164
1081369998,-421195722,1779157790,162,83,299189,21,0,2976,5202,0,-7,147,162
1081370001,-421194953,1779158551,161,84,300110,21,64,2986,5201,0,-6,162,161
1081370003,-421194534,1779158975,161,83,300616,21,64,2986,5200,0,-6,162,161
1081370007,-421193577,1779159744,161,84,301680,21,0,2967,5197,0,-6,162,161
1081370010,-421192821,1779160448,160,83,302564,21,64,2948,5195,0,-6,147,160
1081370016,-421191275,1779161938,159,86,304398,21,64,2939,5192,,-6,129,159
1081370021,-421190043,1779163066,159,85,305830,21,0,2948,5189,0,-6,129,159
1081370025,-421188979,1779163913,159,82,307012,21,0,2939,5187,0,-6,129,159
1081370032,-421187173,1779165658,159,82,309156,21,0,2930,5184,0,-6,108,159
1081370033,-421186886,1779165992,159,82,309525,21,0,2930,5184,0,-6,108,159
1081370034,-421186711,1779166229,159,82,309767,21,0,2939,5184,0,-6,108,159
1081370041,-421184893,1779167891,158,84,311882,21,0,2976,5180,888,-6,57,158
1081370043,-421184362,1779168407,158,83,312512,21,0,2986,5179,888,-6,57,158
1081370044,-421184112,1779168624,158,83,312798,21,0,2995,5178,888,-6,57,158
1081370046,-421183758,1779169003,157,83,313236,21,0,2995,5176,888,-5,32,157
1081370049,-421182925,1779169586,157,83,314129,21,0,2995,5174,0,-5,32,157
1081370051,-421182283,1779169886,158,84,314769,21,64,2995,5173,0,-5,32,158
1081370056,-421180727,1779169677,160,84,316248,21,64,2995,5170,0,-5,18,160
1081370063,-421178524,1779169016,159,85,318369,21,64,3014,5169,0,-5,57,159
1081370066,-421177551,1779168934,156,84,319276,21,64,3023,5168,0,-5,88,156
1081370073,-421175508,1779168315,157,81,321257,21,0,3023,5168,0,-5,147,157
1081370080,-421173883,1779166221,158,81,323473,21,0,3004,5164,0,-5,129,158
1081370081,-421173654,1779165893,158,82,323802,21,0,3004,5164,0,-5,129,158
1081370083,-421173312,1779165191,160,82,324425,21,0,3014,5163,0,-5,108,160
1081370087,-421172655,1779163807,161,82,325643,21,0,3032,5163,0,-5,108,161
1081370088,-421172493,1779163503,161,83,325919,21,0,3032,5162,0,-5,108,161
1081370095,-421171088,1779161322,162,83,328036,21,0,3032,5158,0,-5,108,162
1081370096,-421170961,1779161089,163,83,328249,21,0,3032,5158,0,-5,147,163
1081370097,-421170804,1779160795,163,83,328516,21,0,3023,5157,0,-5,147,163
1081370103,-421169740,1779158961,166,83,330232,21,0,2986,5154,0,-5,147,166
1081370105,-421169421,1779158285,167,82,330828,21,0,2986,5154,0,-5,162,167
1081370108,-421168750,1779157366,167,83,331762,21,0,2986,5152,0,-5,162,167
1081370113,-421167824,1779155760,166,81,333261,21,0,2986,5149,894,-5,176,166
1081370117,-421167146,1779154468,162,82,334431,21,0,2976,5148,0,-5,176,162
1081370120,-421166580,1779153488,165,82,335345,21,0,2967,5148,0,-5,176,165
1081370122,-421166230,1779152825,164,81,335942,21,0,2958,5147,894,-5,176,164
1081370123,-421166021,1779152478,164,81,336270,21,0,2958,5146,894,-5,176,164
1081370130,-421164471,1779150451,164,81,338390,21,0,2958,5144,0,-5,176,164
1081370134,-421163400,1779149456,164,81,339646,21,0,2958,5143,0,-5,176,164
1081370137,-421162657,1779148697,164,81,340546,21,0,2967,5141,0,-5,176,164
1081370143,-421160733,1779147663,166,82,342515,21,0,2976,5139,0,-5,176,166
1081370149,-421158741,1779147059,169,83,344428,20,0,3004,5137,0,-5,176,169
1081370151,-421158061,1779147106,167,82,345058,21,0,3004,5136,0,-5,176,167
1081370155,-421156762,1779147219,168,81,346271,20,0,3023,5135,0,-5,176,168
1081370158,-421155947,1779147501,167,80,347058,21,0,3014,5135,0,-5,162,167
1081370165,-421153811,1779148445,166,82,349174,20,0,3014,5134,0,-5,147,166
1081370167,-421153262,1779148806,166,81,349754,20,0,3004,5134,0,-5,147,166
1081370172,-421152046,1779149775,163,83,351106,20,0,3004,5133,894,-5,88,163
1081370176,-421151165,1779150637,163,81,352164,20,0,2986,5135,894,-5,88,163
1081370183,-421149706,1779152613,163,81,354192,20,0,2958,5136,0,-5,176,163
1081370186,-421149170,1779153335,163,82,354935,20,0,2948,5137,0,-5,176,163
1081370192,-421148410,1779155352,164,81,356632,20,0,2930,5140,0,-5,176,164
1081370195,-421148198,1779156414,164,82,357466,20,0,2930,5141,0,-5,176,164
1081370200,-421147926,1779158222,165,83,358869,20,0,2921,5141,0,-5,176,165
1081370208,-421148024,1779161176,166,81,361128,20,0,2902,5143,0,-5,176,166
1081370216,-421148657,1779164048,167,81,363396,20,0,2893,5146,0,-5,176,167
1081370217,-421148750,1779164328,167,81,363626,20,0,2883,5146,0,-5,176,167
1081370225,-421149376,1779167152,168,80,365855,20,0,2874,5148,0,-5,176,168
1081370230,-421148859,1779168712,168,80,367191,20,0,2865,5147,0,-5,176,168
1081370236,-421147407,1779170213,169,81,368961,20,0,2865,5147,0,-5,176,169
1081370243,-421145496,1779171883,169,84,371145,20,0,2874,5145,0,-5,176,169
1081370247,-421144434,1779172777,168,83,372345,20,0,2893,5143,0,-5,176,168
1081370254,-421142587,1779174345,167,83,374440,20,0,2911,5141,0,-5,176,167
1081370260,-421141133,1779175679,166,84,376132,20,0,2911,5141,0,-5,176,166
1081370263,-421140441,1779176186,165,84,376881,20,0,2911,5140,0,-5,176,165
1081370268,-421139327,1779177439,162,82,378291,20,0,2902,5140,0,-5,176,162
1081370270,-421138939,1779177840,165,82,378764,20,0,2902,5140,0,-5,176,165
1081370271,-421138650,1779178108,164,82,379101,20,0,2902,5140,0,-5,176,164
1081370279,-421136766,1779179811,163,81,381285,20,0,2874,5140,0,-5,176,163
1081370280,-421136560,1779180012,163,81,381530,20,0,2874,5140,0,-5,176,163
1081370288,-421134807,1779181671,164,81,383597,20,0,2846,5140,0,-5,129,164
1081370289,-421134561,1779181838,165,80,383859,20,0,2837,5140,0,-5,88,165
1081370296,-421132782,1779183362,164,82,385880,20,0,2818,5140,0,-5,108,164
1081370299,-421131991,1779183979,163,82,386753,20,0,2818,5140,0,-5,88,163
1081370307,-421130082,1779185371,162,82,388822,20,0,2809,5139,,-5,108,162
1081370308,-421129786,1779185621,162,82,389156,20,0,2809,5139,,-5,108,162
1081370314,-421128054,1779186905,165,81,391007,20,0,2809,5139,0,-5,72,165
1081370320,-421126240,1779188537,163,81,393107,20,0,2818,5138,0,-5,72,163
1081370322,-421125743,1779189016,163,85,393695,20,64,2837,5137,0,-5,72,163
1081370329,-421124045,1779190862,164,83,395816,20,0,2921,5136,0,-5,129,164
1081370330,-421123825,1779191070,165,83,396074,20,64,2911,5136,0,-5,129,165
1081370331,-421123577,1779191353,165,83,396390,20,64,2911,5136,0,-5,129,165
1081370337,-421122091,1779192767,167,82,398151,20,64,2939,5134,0,-5,108,167
1081370344,-421120229,1779194266,166,83,400232,20,64,2855,5133,0,-5,176,166
1081370346,-421119682,1779194690,166,84,400832,20,0,2855,5133,,-5,176,166
1081370354,-421117725,1779196465,167,82,403099,20,64,2893,5131,0,-5,176,167
1081370356,-421117233,1779196879,166,81,403654,20,0,2883,5130,0,-5,176,166
1081370363,-421115331,1779198584,165,83,405843,20,0,2883,5131,0,-5,176,165
1081370364,-421115060,1779198832,165,83,406158,20,0,2883,5131,0,-5,176,165
1081370371,-421113145,1779200425,165,83,408313,20,0,2911,5129,0,-5,176,165
1081370374,-421112379,1779201104,164,82,409193,20,0,2930,5128,0,-5,176,164
1081370381,-421110570,1779202722,164,81,411281,20,0,2939,5128,,-5,176,164
1081370383,-421110026,1779203141,164,82,411879,20,0,2948,5128,,-5,176,164
1081370391,-421108172,1779204792,164,81,414013,20,0,2939,5127,0,-5,176,164
1081370396,-421107051,1779206108,164,81,415454,20,0,2921,5127,0,-5,176,164
1081370400,-421106117,1779206936,164,79,416530,20,64,2902,5125,,-5,176,164
1081370405,-421104966,1779207945,165,81,417848,20,0,2874,5124,,-5,176,165
1081370414,-421103019,1779209550,164,82,420035,20,0,2818,5123,0,-5,162,164
1081370415,-421102734,1779209771,164,82,420349,20,0,2809,5122,0,-5,162,164
1081370423,-421101021,1779211744,164,81,422546,20,0,2762,5120,0,-5,162,164
1081370424,-421100796,1779211965,164,82,422814,20,0,2762,5120,0,-5,162,164
1081370425,-421100544,1779212191,167,82,423105,20,64,2762,5120,0,-5,162,167
