timestamp,position lat,position long,heart rate,cadence,distance,temperature,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,performance condition,wrist heart rate
2023-07-30T09:49:11.000Z,-33.868101,151.142375,181,86,9975.40,27,0.50,3.452,-2.6,0.00,0,181
2023-07-30T09:49:12.000Z,-33.868116,151.142334,180,86,9979.57,27,0.50,3.490,-2.8,0.00,0,180
2023-07-30T09:49:17.000Z,-33.868181,151.142135,180,87,9999.36,27,0.00,3.732,-2.8,0.00,0,180
2023-07-30T09:49:18.000Z,-33.868198,151.142093,180,87,10003.63,27,0.00,3.751,-2.8,0.00,0,180
2023-07-30T09:49:24.000Z,-33.868265,151.141871,179,87,10025.42,27,0.00,3.816,-3.0,0.00,0,179
2023-07-30T09:49:26.000Z,-33.868290,151.141796,179,87,10032.97,27,0.00,3.807,-2.8,0.00,0,179
2023-07-30T09:49:32.000Z,-33.868397,151.141608,179,87,10054.40,27,0.00,3.788,-3.2,0.00,0,179
2023-07-30T09:49:38.000Z,-33.868516,151.141419,179,86,10076.25,27,0.50,3.751,-3.0,0.00,0,179
2023-07-30T09:49:40.000Z,-33.868552,151.141358,179,87,10083.09,27,0.00,3.751,-3.0,0.00,0,179
2023-07-30T09:49:46.000Z,-33.868711,151.141216,181,86,10105.21,27,0.50,3.732,-2.8,0.00,0,181
2023-07-30T09:49:47.000Z,-33.868738,151.141195,181,86,10108.75,27,0.50,3.723,-2.8,0.00,0,181
2023-07-30T09:49:53.000Z,-33.868925,151.141096,181,86,10131.53,27,0.50,3.704,-3.2,0.00,0,181
2023-07-30T09:49:59.000Z,-33.869110,151.141027,182,85,10152.96,27,0.50,3.686,-3.2,0.00,0,182
2023-07-30T09:50:05.000Z,-33.869297,151.140995,182,86,10174.01,27,0.50,3.676,-3.2,0.00,0,182
2023-07-30T09:50:09.000Z,-33.869424,151.140987,181,85,10188.16,27,0.50,3.676,-3.4,0.00,0,181
2023-07-30T09:50:15.000Z,-33.869618,151.141030,181,86,10210.06,27,0.50,3.676,-3.6,,0,181
2023-07-30T09:50:18.000Z,-33.869710,151.141075,181,87,10221.08,27,0.00,3.676,-3.6,0.00,0,181
2023-07-30T09:50:24.000Z,-33.869888,151.141175,181,88,10242.96,27,0.00,3.686,-3.6,0.00,0,181
2023-07-30T09:50:25.000Z,-33.869921,151.141202,181,88,10247.38,27,0.00,3.686,-3.6,0.00,0,181
2023-07-30T09:50:31.000Z,-33.870082,151.141316,181,88,10268.14,27,0.00,3.676,-3.2,0.00,0,181
2023-07-30T09:50:33.000Z,-33.870129,151.141371,181,88,10275.47,27,0.00,3.676,-3.2,0.00,0,181
2023-07-30T09:50:39.000Z,-33.870272,151.141538,181,86,10297.56,27,0.50,3.676,-3.2,0.00,0,181
2023-07-30T09:50:40.000Z,-33.870293,151.141566,181,86,10301.01,27,0.50,3.667,-3.2,0.00,0,181
2023-07-30T09:50:45.000Z,-33.870367,151.141757,180,87,10320.52,27,0.00,3.667,-3.0,0.00,0,180
2023-07-30T09:50:51.000Z,-33.870438,151.141988,181,87,10343.29,27,0.00,3.667,-2.6,0.00,0,181
2023-07-30T09:50:54.000Z,-33.870471,151.142088,180,86,10353.21,27,0.50,3.658,-2.6,0.00,0,180
2023-07-30T09:51:00.000Z,-33.870486,151.142311,180,86,10375.28,27,0.50,3.658,-3.0,0.00,0,180
2023-07-30T09:51:06.000Z,-33.870379,151.142513,180,84,10397.47,27,0.50,3.658,-3.4,0.00,0,180
2023-07-30T09:51:07.000Z,-33.870365,151.142543,180,84,10400.62,27,0.50,3.658,-3.6,0.00,0,180
2023-07-30T09:51:14.000Z,-33.870284,151.142758,180,87,10422.46,27,0.00,3.620,-3.4,0.00,0,180
2023-07-30T09:51:15.000Z,-33.870267,151.142788,180,86,10425.83,27,0.50,3.592,-3.4,0.00,0,180
2023-07-30T09:51:21.000Z,-33.870173,151.142979,179,85,10446.25,27,0.50,3.471,-3.4,0.00,0,179
2023-07-30T09:51:26.000Z,-33.870090,151.143150,179,86,10464.62,27,0.50,3.424,-3.2,0.00,0,179
2023-07-30T09:51:32.000Z,-33.870029,151.143381,180,87,10487.08,27,0.00,3.490,-3.4,0.00,0,180
2023-07-30T09:51:35.000Z,-33.869986,151.143493,179,86,10498.49,27,0.50,3.508,-3.4,8.81,0,179
2023-07-30T09:51:41.000Z,-33.869919,151.143721,178,86,10520.83,27,0.50,3.630,-3.6,8.81,0,178
2023-07-30T09:51:44.000Z,-33.869896,151.143837,179,87,10531.88,27,0.00,3.667,-3.8,8.81,0,179
2023-07-30T09:51:50.000Z,-33.869861,151.144067,179,88,10553.50,27,0.00,3.667,-3.4,8.94,0,179
2023-07-30T09:51:53.000Z,-33.869840,151.144182,179,87,10564.41,27,0.00,3.658,-3.6,0.00,0,179
2023-07-30T09:51:59.000Z,-33.869797,151.144403,179,88,10585.45,27,0.00,3.639,-3.4,8.94,0,179
2023-07-30T09:52:01.000Z,-33.869782,151.144473,180,86,10592.14,27,0.50,3.639,-3.4,8.94,0,180
2023-07-30T09:52:07.000Z,-33.869748,151.144700,180,89,10613.51,27,0.00,3.620,-3.6,0.00,0,180
2023-07-30T09:52:13.000Z,-33.869729,151.144924,179,87,10634.30,27,0.00,3.602,-3.0,0.00,0,179
2023-07-30T09:52:19.000Z,-33.869711,151.145151,179,86,10655.43,27,0.50,3.592,-3.0,0.00,0,179
2023-07-30T09:52:20.000Z,-33.869711,151.145190,179,87,10659.04,27,0.00,3.583,-3.0,0.00,0,179
2023-07-30T09:52:26.000Z,-33.869721,151.145420,180,87,10680.35,27,0.00,3.574,-3.0,0.00,0,180
2023-07-30T09:52:32.000Z,-33.869729,151.145653,181,88,10701.92,27,0.00,3.574,-2.8,8.94,0,181
2023-07-30T09:52:38.000Z,-33.869762,151.145893,181,88,10724.55,27,0.00,3.583,-2.8,8.94,0,181
2023-07-30T09:52:41.000Z,-33.869781,151.146013,180,87,10735.80,27,0.00,3.592,-3.0,8.94,0,180
2023-07-30T09:52:47.000Z,-33.869825,151.146259,181,89,10759.11,28,0.50,3.611,-3.0,8.94,0,181
2023-07-30T09:52:52.000Z,-33.869860,151.146464,180,88,10778.47,27,0.00,3.630,-3.0,0.00,0,180
2023-07-30T09:52:58.000Z,-33.869903,151.146684,179,86,10799.45,28,0.50,3.639,-3.2,0.00,0,179
2023-07-30T09:53:00.000Z,-33.869916,151.146761,179,85,10806.69,27,0.50,3.639,-3.2,0.00,0,179
2023-07-30T09:53:06.000Z,-33.869961,151.146979,181,88,10827.48,28,0.00,3.630,-3.4,0.00,0,181
2023-07-30T09:53:12.000Z,-33.870022,151.147202,180,88,10849.15,27,0.00,3.630,-3.2,0.00,0,180
2023-07-30T09:53:13.000Z,-33.870030,151.147246,180,88,10853.31,27,0.00,3.630,-3.2,0.00,0,180
2023-07-30T09:53:20.000Z,-33.870091,151.147493,179,88,10877.13,27,0.00,3.620,-3.4,0.00,0,179
2023-07-30T09:53:22.000Z,-33.870114,151.147572,179,88,10884.87,28,0.00,3.620,-3.4,0.00,0,179
2023-07-30T09:53:28.000Z,-33.870176,151.147808,179,89,10907.80,27,0.00,3.630,-3.4,0.00,0,179
2023-07-30T09:53:30.000Z,-33.870196,151.147876,179,89,10914.47,28,0.00,3.630,-3.6,0.00,0,179
2023-07-30T09:53:35.000Z,-33.870241,151.148079,180,87,10933.90,28,0.00,3.639,-3.8,0.00,0,180
2023-07-30T09:53:41.000Z,-33.870315,151.148284,180,86,10955.16,28,0.50,3.630,-3.6,0.00,0,180
2023-07-30T09:53:42.000Z,-33.870332,151.148312,180,86,10958.36,28,0.50,3.630,-3.6,0.00,0,180
2023-07-30T09:53:48.000Z,-33.870443,151.148486,181,86,10978.55,28,0.50,3.611,-3.6,,0,181
2023-07-30T09:53:50.000Z,-33.870479,151.148543,181,86,10985.11,28,0.50,3.602,-3.6,0.00,0,181
2023-07-30T09:53:55.000Z,-33.870592,151.148664,181,87,11001.95,28,0.00,3.583,-3.6,0.00,0,181
2023-07-30T09:53:58.000Z,-33.870671,151.148732,181,87,11012.69,28,0.00,3.574,-3.6,0.00,0,181
2023-07-30T09:54:04.000Z,-33.870847,151.148834,181,87,11034.40,28,0.00,3.564,-3.8,0.00,0,181
2023-07-30T09:54:10.000Z,-33.871028,151.148949,181,88,11057.13,28,0.00,3.564,-3.0,0.00,0,181
2023-07-30T09:54:16.000Z,-33.871207,151.149087,181,88,11080.80,28,0.00,3.583,-3.4,0.00,0,181
2023-07-30T09:54:21.000Z,-33.871359,151.149199,181,89,11100.66,28,0.00,3.602,-4.0,0.00,0,181
2023-07-30T09:54:22.000Z,-33.871386,151.149215,181,88,11103.98,28,0.00,3.611,-4.0,0.00,0,181
2023-07-30T09:54:25.000Z,-33.871468,151.149269,181,87,11114.40,28,0.50,3.620,-4.0,0.00,0,181
2023-07-30T09:54:29.000Z,-33.871559,151.149368,180,88,11127.94,28,0.00,3.611,-3.4,0.00,0,180
2023-07-30T09:54:35.000Z,-33.871704,151.149514,181,88,11149.01,28,0.00,3.602,-3.0,0.00,0,181
2023-07-30T09:54:36.000Z,-33.871715,151.149541,181,88,11151.72,28,0.00,3.592,-2.6,0.00,0,181
2023-07-30T09:54:37.000Z,-33.871710,151.149571,182,87,11154.45,28,0.50,3.592,-2.4,0.00,0,182
2023-07-30T09:54:42.000Z,-33.871710,151.149777,181,85,11173.82,28,0.50,3.564,-3.0,0.00,0,181
2023-07-30T09:54:47.000Z,-33.871829,151.149958,181,86,11195.58,28,0.50,3.583,-3.6,0.00,0,181
2023-07-30T09:54:48.000Z,-33.871855,151.149977,181,87,11198.89,28,0.50,3.583,-3.6,0.00,0,181
2023-07-30T09:54:54.000Z,-33.872021,151.150104,181,88,11220.91,28,0.00,3.630,-4.2,0.00,0,181
2023-07-30T09:54:56.000Z,-33.872088,151.150158,182,86,11229.82,28,0.50,3.667,-4.0,0.00,0,182
2023-07-30T09:54:58.000Z,-33.872098,151.150169,181,86,11229.82,28,0.50,3.667,-3.8,0.00,0,181
2023-07-30T09:55:00.000Z,-33.872160,151.150167,181,86,11236.29,28,0.50,3.602,-3.8,0.00,0,181
2023-07-30T09:55:06.000Z,-33.872358,151.150156,181,86,11257.50,28,0.50,3.592,-4.0,0.00,0,181
2023-07-30T09:55:11.000Z,-33.872510,151.150171,182,87,11274.37,28,0.50,3.546,-4.0,0.00,0,182
2023-07-30T09:55:15.000Z,-33.872632,151.150170,181,86,11288.01,28,0.50,3.574,-4.2,0.00,0,181
2023-07-30T09:55:16.000Z,-33.872663,151.150151,181,86,11291.43,28,0.50,3.574,-4.0,0.00,0,181
2023-07-30T09:55:17.000Z,-33.872687,151.150123,181,86,11295.07,28,0.50,3.574,-4.0,8.94,0,181
2023-07-30T09:55:20.000Z,-33.872736,151.150056,181,85,11303.15,28,0.50,3.546,-4.0,0.00,0,181
2023-07-30T09:55:25.000Z,-33.872844,151.149931,179,86,11320.15,28,0.50,3.546,-4.2,0.00,0,179
2023-07-30T09:55:31.000Z,-33.873034,151.149779,179,87,11345.30,28,0.50,3.518,-4.0,0.00,0,179
2023-07-30T09:55:32.000Z,-33.873073,151.149760,179,87,11349.97,28,0.50,3.536,-4.0,0.00,0,179
2023-07-30T09:55:37.000Z,-33.873253,151.149675,179,88,11371.46,28,0.00,3.564,-4.2,0.00,0,179
2023-07-30T09:55:38.000Z,-33.873276,151.149651,179,88,11374.83,28,0.00,3.583,-4.2,0.00,0,179
2023-07-30T09:55:44.000Z,-33.873402,151.149455,180,87,11397.61,28,0.50,3.592,-4.0,0.00,0,180
2023-07-30T09:55:49.000Z,-33.873529,151.149303,180,88,11417.64,28,0.00,3.574,-4.2,0.00,0,180
2023-07-30T09:55:52.000Z,-33.873597,151.149250,179,89,11426.70,27,0.50,3.518,-4.4,0.00,0,179
2023-07-30T09:55:58.000Z,-33.873777,151.149227,180,88,11446.91,27,0.00,3.387,-4.2,0.00,0,180
2023-07-30T09:56:02.000Z,-33.873885,151.149277,180,87,11460.26,28,0.50,3.322,-4.2,0.00,0,180
2023-07-30T09:56:03.000Z,-33.873887,151.149302,181,86,11462.56,28,0.50,3.294,-4.2,0.00,0,181
2023-07-30T09:56:09.000Z,-33.873897,151.149535,180,85,11484.23,28,0.50,3.275,-3.6,0.00,0,180
2023-07-30T09:56:15.000Z,-33.873980,151.149742,181,84,11505.52,27,0.50,3.284,-3.2,0.00,0,181
2023-07-30T09:56:16.000Z,-33.873995,151.149772,181,84,11508.72,28,0.50,3.284,-3.2,,-1,181
2023-07-30T09:56:18.000Z,-33.874025,151.149829,181,85,11515.01,27,0.50,3.275,-3.2,,-1,181
2023-07-30T09:56:21.000Z,-33.874036,151.149913,180,85,11523.65,28,0.50,3.266,-3.6,0.00,-1,180
2023-07-30T09:56:22.000Z,-33.874013,151.149935,180,84,11526.87,28,0.50,3.256,-3.6,0.00,-1,180
2023-07-30T09:56:27.000Z,-33.873868,151.149971,180,84,11543.03,27,0.50,3.228,-3.8,8.94,-1,180
2023-07-30T09:56:33.000Z,-33.873676,151.150022,179,86,11565.04,28,0.50,3.219,-3.6,8.94,-1,179
2023-07-30T09:56:38.000Z,-33.873587,151.150148,179,85,11580.25,27,0.50,3.228,-3.2,0.00,-1,179
2023-07-30T09:56:43.000Z,-33.873404,151.150207,178,88,11601.21,27,0.00,3.434,-4.0,,-1,178
2023-07-30T09:56:44.000Z,-33.873381,151.150228,178,88,11604.34,28,0.00,3.443,-4.0,,-1,178
2023-07-30T09:56:50.000Z,-33.873200,151.150323,176,89,11626.34,27,0.50,3.490,-3.6,,-1,176
2023-07-30T09:56:57.000Z,-33.872939,151.150480,176,85,11658.65,27,0.50,3.396,-4.0,,-1,176
2023-07-30T09:57:04.000Z,-33.872795,151.150669,177,87,11681.63,27,0.50,3.415,-3.8,,-1,177
2023-07-30T09:57:06.000Z,-33.872741,151.150719,177,87,11689.26,27,0.50,3.424,-3.8,0.00,-1,177
2023-07-30T09:57:11.000Z,-33.872621,151.150842,179,86,11706.95,28,0.50,3.490,-3.8,0.00,-1,179
2023-07-30T09:57:13.000Z,-33.872577,151.150873,179,86,11712.72,28,0.50,3.452,-3.6,0.00,-1,179
2023-07-30T09:57:15.000Z,-33.872519,151.150882,178,85,11719.18,28,0.50,3.415,-3.6,8.94,-1,178
2023-07-30T09:57:21.000Z,-33.872335,151.150894,179,83,11739.64,27,0.00,3.322,-3.8,0.00,-1,179
2023-07-30T09:57:23.000Z,-33.872267,151.150908,179,83,11747.30,27,0.00,3.303,-3.8,0.00,-1,179
2023-07-30T09:57:27.000Z,-33.872142,151.150966,179,85,11755.79,28,0.50,3.303,-4.0,0.00,-1,179
2023-07-30T09:57:28.000Z,-33.872132,151.150996,178,85,11758.66,28,0.50,3.331,-3.8,0.00,-1,178
2023-07-30T09:57:34.000Z,-33.872037,151.151220,179,87,11781.88,28,0.00,3.406,-3.8,0.00,-1,179
2023-07-30T09:57:40.000Z,-33.871903,151.151379,179,87,11803.13,28,0.00,3.490,-4.0,0.00,-1,179
2023-07-30T09:57:47.000Z,-33.871714,151.151473,179,86,11825.86,28,0.50,3.536,-3.8,0.00,-1,179
2023-07-30T09:57:48.000Z,-33.871684,151.151482,179,86,11829.23,28,0.50,3.527,-3.8,0.00,-1,179
2023-07-30T09:57:55.000Z,-33.871503,151.151583,179,85,11851.38,28,0.50,3.415,-3.8,8.94,-1,179
2023-07-30T09:58:01.000Z,-33.871333,151.151658,180,86,11871.47,28,0.50,3.368,-3.8,0.00,-1,180
2023-07-30T09:58:05.000Z,-33.871215,151.151712,180,86,11885.48,28,0.50,3.368,-3.8,0.00,-1,180
2023-07-30T09:58:11.000Z,-33.871029,151.151774,181,89,11906.85,28,0.50,3.359,-3.6,8.81,-1,181
2023-07-30T09:58:14.000Z,-33.870925,151.151798,181,89,11918.55,28,0.00,3.368,-3.6,8.81,-1,181
2023-07-30T09:58:18.000Z,-33.870796,151.151828,178,89,11933.15,28,0.50,3.424,-3.8,0.00,-1,178
2023-07-30T09:58:23.000Z,-33.870637,151.151857,175,89,11950.98,28,0.00,3.490,-4.0,0.00,-1,175
2023-07-30T09:58:28.000Z,-33.870476,151.151902,178,87,11969.30,28,0.50,3.490,-3.6,0.00,-1,178
2023-07-30T09:58:32.000Z,-33.870351,151.151913,180,87,11983.28,28,0.50,3.490,-4.0,0.00,-1,180
2023-07-30T09:58:37.000Z,-33.870195,151.151930,180,88,12000.66,28,0.00,3.490,-3.8,0.00,-1,180
2023-07-30T09:58:41.000Z,-33.870074,151.151951,181,88,12014.18,28,0.00,3.471,-3.6,,-1,181
2023-07-30T09:58:47.000Z,-33.869867,151.151938,181,88,12037.20,28,0.00,3.480,-4.2,,-1,181
2023-07-30T09:58:49.000Z,-33.869793,151.151931,181,88,12045.45,28,0.00,3.490,-4.0,0.00,-1,181
2023-07-30T09:58:55.000Z,-33.869595,151.151919,179,87,12067.41,28,0.50,3.564,-3.8,8.81,-1,179
2023-07-30T09:59:00.000Z,-33.869426,151.151916,181,87,12086.18,28,0.50,3.592,-4.0,0.00,-1,181
2023-07-30T09:59:07.000Z,-33.869220,151.151924,181,86,12108.98,28,0.50,3.602,-4.0,,-1,181
2023-07-30T09:59:11.000Z,-33.869099,151.151922,181,87,12122.52,28,0.00,3.490,-3.6,,-1,181
2023-07-30T09:59:17.000Z,-33.868905,151.151921,181,85,12144.04,28,0.50,3.518,-3.8,0.00,-1,181
2023-07-30T09:59:20.000Z,-33.868817,151.151934,180,85,12153.87,28,0.50,3.527,-3.8,8.94,-1,180
2023-07-30T09:59:26.000Z,-33.868629,151.151948,179,84,12174.76,28,0.50,3.527,-3.8,0.00,-1,179
2023-07-30T09:59:29.000Z,-33.868536,151.151957,179,86,12185.16,28,0.50,3.527,-3.8,0.00,-1,179
2023-07-30T09:59:35.000Z,-33.868354,151.152002,177,87,12205.82,28,0.00,3.536,-3.6,0.00,-1,177
2023-07-30T09:59:36.000Z,-33.868324,151.152021,177,87,12209.59,28,0.00,3.536,-3.6,0.00,-1,177
2023-07-30T09:59:42.000Z,-33.868157,151.152130,178,86,12230.72,28,0.50,3.546,-3.6,0.00,-1,178
2023-07-30T09:59:45.000Z,-33.868068,151.152181,178,87,12241.68,28,0.50,3.546,-3.6,0.00,-1,178
2023-07-30T09:59:51.000Z,-33.867895,151.152283,180,85,12262.98,28,0.50,3.555,-3.4,0.00,-1,180
2023-07-30T09:59:53.000Z,-33.867833,151.152308,180,86,12270.33,28,0.50,3.564,-3.4,0.00,-1,180
2023-07-30T09:59:59.000Z,-33.867640,151.152385,179,87,12292.89,28,0.50,3.583,-3.6,0.00,-1,179
2023-07-30T10:00:00.000Z,-33.867612,151.152402,179,87,12296.33,28,0.50,3.583,-3.6,0.00,-1,179
2023-07-30T10:00:06.000Z,-33.867445,151.152530,179,87,12318.40,28,0.50,3.602,-3.6,0.00,-1,179
2023-07-30T10:00:08.000Z,-33.867382,151.152567,180,87,12326.14,28,0.50,3.620,-3.6,0.00,-1,180
2023-07-30T10:00:13.000Z,-33.867234,151.152650,181,87,12344.29,28,0.50,3.639,-3.4,0.00,-1,181
2023-07-30T10:00:19.000Z,-33.867058,151.152765,181,87,12366.47,28,0.50,3.648,-3.4,0.00,-1,181
2023-07-30T10:00:20.000Z,-33.867027,151.152784,181,87,12370.37,28,0.50,3.648,-3.4,0.00,-1,181
2023-07-30T10:00:26.000Z,-33.866834,151.152837,181,86,12392.32,28,0.50,3.648,-3.6,0.00,-1,181
2023-07-30T10:00:28.000Z,-33.866773,151.152857,181,86,12399.36,28,0.50,3.658,-3.6,0.00,-1,181
2023-07-30T10:00:34.000Z,-33.866616,151.152983,181,87,12420.76,28,0.00,3.658,-3.2,0.50,-1,181
2023-07-30T10:00:40.000Z,-33.866490,151.153159,181,87,12442.37,28,0.00,3.648,-3.2,0.00,-1,181
2023-07-30T10:00:46.000Z,-33.866401,151.153368,181,88,12464.06,28,0.00,3.639,-3.2,8.94,-1,181
2023-07-30T10:00:48.000Z,-33.866362,151.153439,181,88,12471.93,28,0.00,3.648,-3.4,8.94,-1,181
2023-07-30T10:00:54.000Z,-33.866285,151.153661,182,86,12494.52,28,0.50,3.667,-3.2,0.00,-1,182
2023-07-30T10:00:59.000Z,-33.866228,151.153831,182,88,12511.55,28,0.00,3.676,-3.2,0.00,-1,182
2023-07-30T10:01:05.000Z,-33.866172,151.154071,182,90,12534.60,28,0.00,3.676,-3.4,0.00,-1,182
2023-07-30T10:01:06.000Z,-33.866163,151.154110,183,89,12538.33,28,0.50,3.686,-3.4,0.00,-1,183
2023-07-30T10:01:12.000Z,-33.866136,151.154348,182,89,12560.59,28,0.00,3.714,-3.0,0.00,-1,182
2023-07-30T10:01:14.000Z,-33.866124,151.154426,182,89,12567.95,28,0.50,3.723,-3.0,0.00,-1,182
2023-07-30T10:01:20.000Z,-33.866144,151.154682,182,89,12591.88,28,0.00,3.742,-3.0,0.00,-1,182
2023-07-30T10:01:22.000Z,-33.866172,151.154767,182,90,12600.28,28,0.00,3.751,-3.0,0.00,-1,182
2023-07-30T10:01:27.000Z,-33.866243,151.154931,184,89,12617.41,28,0.50,3.760,-3.4,0.00,-1,184
2023-07-30T10:01:31.000Z,-33.866218,151.155099,183,89,12633.40,28,0.50,3.742,-3.4,0.00,-1,183
2023-07-30T10:01:37.000Z,-33.866119,151.155291,182,88,12654.31,28,0.00,3.723,-2.6,0.00,-1,182
2023-07-30T10:01:41.000Z,-33.866019,151.155370,183,84,12667.65,28,0.00,3.676,-2.4,0.00,-1,183
2023-07-30T10:01:46.000Z,-33.865867,151.155472,182,87,12687.19,28,0.50,3.751,-2.6,0.00,-1,182
2023-07-30T10:01:51.000Z,-33.865789,151.155644,182,86,12705.29,28,0.50,3.723,-3.2,0.00,-1,182
2023-07-30T10:01:57.000Z,-33.865716,151.155877,182,87,12728.20,28,0.50,3.695,-3.0,0.00,-1,182
2023-07-30T10:01:59.000Z,-33.865679,151.155952,182,88,12736.26,28,0.00,3.704,-3.2,0.00,-1,182
2023-07-30T10:02:06.000Z,-33.865596,151.156180,182,87,12759.39,28,0.50,3.658,-3.0,0.00,-1,182
2023-07-30T10:02:07.000Z,-33.865581,151.156214,182,87,12762.91,28,0.50,3.658,-3.0,0.00,-1,182
2023-07-30T10:02:13.000Z,-33.865493,151.156432,182,88,12785.48,28,0.00,3.648,-3.2,8.94,-1,182
2023-07-30T10:02:19.000Z,-33.865423,151.156647,181,88,12806.81,28,0.00,3.676,-3.0,8.94,-1,181
2023-07-30T10:02:21.000Z,-33.865400,151.156723,182,87,12814.27,28,0.50,3.686,-2.8,8.94,-1,182
2023-07-30T10:02:27.000Z,-33.865313,151.156943,182,87,12836.77,28,0.50,3.704,-3.0,8.94,-1,182
2023-07-30T10:02:28.000Z,-33.865298,151.156980,181,88,12840.61,28,0.00,3.704,-3.0,8.94,-1,181
2023-07-30T10:02:34.000Z,-33.865198,151.157187,182,89,12862.75,28,0.50,3.732,-3.0,8.94,-1,182
2023-07-30T10:02:35.000Z,-33.865176,151.157218,182,89,12866.57,28,0.50,3.732,-2.8,0.00,-1,182
2023-07-30T10:02:41.000Z,-33.865069,151.157397,185,86,12886.95,28,0.50,3.732,-2.8,0.00,-1,185
2023-07-30T10:02:43.000Z,-33.865035,151.157459,185,86,12893.80,28,0.50,3.732,-2.6,0.00,-1,185
2023-07-30T10:02:45.000Z,-33.865004,151.157518,182,87,12900.29,28,0.50,3.714,-2.6,0.00,-1,182
2023-07-30T10:02:52.000Z,-33.864920,151.157745,181,85,12923.27,28,0.50,3.676,-2.8,0.00,-1,181
2023-07-30T10:02:58.000Z,-33.864847,151.157956,181,85,12944.41,28,0.50,3.639,-3.0,,-1,181
2023-07-30T10:03:03.000Z,-33.864786,151.158138,179,86,12962.57,28,0.50,3.639,-3.2,8.94,-1,179
2023-07-30T10:03:09.000Z,-33.864693,151.158353,180,88,12985.02,29,0.00,3.648,-3.6,8.94,-1,180
2023-07-30T10:03:10.000Z,-33.864685,151.158393,180,88,12988.79,28,0.00,3.648,-3.6,8.94,-1,180
2023-07-30T10:03:14.000Z,-33.864674,151.158542,179,87,13002.74,28,0.50,3.667,-3.4,0.00,-1,179
2023-07-30T10:03:15.000Z,-33.864658,151.158573,179,86,13006.13,29,0.50,3.667,-3.6,,-1,179
2023-07-30T10:03:17.000Z,-33.864624,151.158628,179,84,13012.50,28,0.50,3.667,-3.8,0.00,-1,179
2023-07-30T10:03:22.000Z,-33.864512,151.158751,180,85,13029.36,28,0.50,3.611,-3.8,0.00,-1,180
2023-07-30T10:03:28.000Z,-33.864357,151.158890,181,86,13050.74,29,0.50,3.564,-3.8,,-1,181
2023-07-30T10:03:30.000Z,-33.864305,151.158927,182,86,13057.46,29,0.50,3.555,-3.6,8.94,-1,182
2023-07-30T10:03:35.000Z,-33.864140,151.159021,181,87,13077.74,29,0.00,3.564,-3.4,0.00,-1,181
2023-07-30T10:03:36.000Z,-33.864108,151.159045,181,87,13081.92,29,0.00,3.564,-3.6,0.00,-1,181
2023-07-30T10:03:42.000Z,-33.863917,151.159160,182,88,13105.68,28,0.00,3.658,-4.0,0.00,-1,182
2023-07-30T10:03:43.000Z,-33.863892,151.159185,182,89,13109.34,29,0.00,3.686,-4.0,0.00,-1,182
2023-07-30T10:03:49.000Z,-33.863742,151.159327,183,89,13130.47,29,0.00,3.751,-3.4,0.00,-1,183
2023-07-30T10:03:52.000Z,-33.863667,151.159399,182,87,13141.16,29,0.50,3.695,-3.2,8.94,-1,182
2023-07-30T10:03:58.000Z,-33.863533,151.159582,182,86,13163.83,29,0.50,3.639,-3.0,0.00,-1,182
2023-07-30T10:04:00.000Z,-33.863509,151.159659,182,87,13171.46,28,0.50,3.639,-2.8,0.00,-1,182
2023-07-30T10:04:02.000Z,-33.863488,151.159737,183,87,13179.03,29,0.50,3.658,-2.8,0.00,-1,183
2023-07-30T10:04:07.000Z,-33.863429,151.159946,184,88,13199.41,29,0.00,3.714,-2.4,,-1,184
2023-07-30T10:04:09.000Z,-33.863409,151.160034,184,88,13207.85,29,0.00,3.770,-2.0,,-1,184
2023-07-30T10:04:11.000Z,-33.863386,151.160134,184,91,13217.51,29,0.00,3.807,-1.4,,-1,184
2023-07-30T10:04:14.000Z,-33.863350,151.160249,184,91,13228.88,29,0.00,3.938,-0.4,,-1,184
2023-07-30T10:04:15.000Z,-33.863337,151.160286,184,90,13232.57,29,0.50,3.956,-0.4,,-1,184
2023-07-30T10:04:21.000Z,-33.863271,151.160512,184,89,13254.72,29,0.50,3.975,0.8,0.00,-1,184
2023-07-30T10:04:23.000Z,-33.863252,151.160590,184,89,13262.22,28,0.50,3.966,1.4,0.00,-1,184
2023-07-30T10:04:24.000Z,-33.863243,151.160627,184,89,13265.84,29,0.50,3.919,1.8,0.00,-1,184
2023-07-30T10:04:30.000Z,-33.863234,151.160843,185,84,13285.80,28,0.50,3.686,2.4,0.00,-1,185
2023-07-30T10:04:35.000Z,-33.863256,151.161038,185,83,13304.06,29,0.00,3.490,2.4,0.00,-1,185
2023-07-30T10:04:39.000Z,-33.863271,151.161220,185,89,13321.13,29,0.00,3.602,1.8,0.00,-1,185
2023-07-30T10:04:41.000Z,-33.863274,151.161324,185,90,13330.75,29,0.00,3.723,0.6,0.00,-1,185
2023-07-30T10:04:43.000Z,-33.863273,151.161411,185,92,13338.80,29,0.50,3.882,-0.4,0.00,-1,185
2023-07-30T10:04:44.000Z,-33.863255,151.161437,184,92,13341.92,29,0.50,3.938,-0.6,0.00,-1,184
2023-07-30T10:04:45.000Z,-33.863225,151.161452,184,93,13345.47,29,0.50,3.947,-1.0,0.00,-1,184
2023-07-30T10:04:46.000Z,-33.863190,151.161465,185,94,13349.53,29,0.00,3.844,-1.4,0.00,-1,185
